separate,alltoall,64mb,0.000000000001,56,0,1857.94,2990.86,2990.86
separate,allreduce,128mb,0.000000000001,112,0,157.32,168.94,168.94
separate,alltoall,128mb,0.000000000001,56,0,3690.93,5975.12,5975.12
separate,allreduce,256mb,0.000000000001,112,0,314.43,337.68,337.68
separate,alltoall,256mb,0.000000000001,56,0,7414.10,11967.56,11967.56
separate,allreduce,1mb,0.0000000000001,112,0,1.43,1.52,1.52
separate,alltoall,1mb,0.0000000000001,56,0,27.77,43.73,43.73
separate,allreduce,4mb,0.0000000000001,112,0,5.11,5.47,5.47
separate,alltoall,4mb,0.0000000000001,56,0,114.37,186.52,186.52
separate,allreduce,16mb,0.0000000000001,112,0,19.84,21.29,21.29
separate,alltoall,16mb,0.0000000000001,56,0,460.71,744.35,744.35
separate,allreduce,64mb,0.0000000000001,112,0,78.76,84.57,84.57
separate,alltoall,64mb,0.0000000000001,56,0,1857.94,2990.86,2990.86
separate,allreduce,128mb,0.0000000000001,112,0,157.32,168.94,168.94
separate,alltoall,128mb,0.0000000000001,56,0,3690.93,5975.12,5975.12
separate,allreduce,256mb,0.0000000000001,112,0,314.43,337.68,337.68
separate,alltoall,256mb,0.0000000000001,56,0,7414.10,11967.56,11967.56
separate,allreduce,1mb,0.00000000000001,112,0,1.43,1.52,1.52
separate,alltoall,1mb,0.00000000000001,56,0,27.77,43.73,43.73
separate,allreduce,4mb,0.00000000000001,112,0,5.11,5.47,5.47
separate,alltoall,4mb,0.00000000000001,56,0,114.37,186.52,186.52
separate,allreduce,16mb,0.00000000000001,112,0,19.84,21.29,21.29
separate,alltoall,16mb,0.00000000000001,56,0,460.71,744.35,744.35
separate,allreduce,64mb,0.00000000000001,112,0,78.76,84.57,84.57
separate,alltoall,64mb,0.00000000000001,56,0,1857.94,2990.86,2990.86
separate,allreduce,128mb,0.00000000000001,112,0,157.32,168.94,168.94
separate,alltoall,128mb,0.00000000000001,56,0,3690.93,5975.12,5975.12
separate,allreduce,256mb,0.00000000000001,112,0,314.43,337.68,337.68
separate,alltoall,256mb,0.00000000000001,56,0,7414.10,11967.56,11967.56
separate,allreduce,1mb,0.000000000000001,112,0,1.43,1.52,1.52
separate,alltoall,1mb,0.000000000000001,56,0,27.77,43.73,43.73
separate,allreduce,4mb,0.000000000000001,112,0,5.11,5.47,5.47
separate,alltoall,4mb,0.000000000000001,56,0,114.37,186.52,186.52
separate,allreduce,16mb,0.000000000000001,112,0,19.84,21.29,21.29
separate,alltoall,16mb,0.000000000000001,56,0,460.71,744.35,744.35
separate,allreduce,64mb,0.000000000000001,112,0,78.76,84.57,84.57
separate,alltoall,64mb,0.000000000000001,56,0,1857.94,2990.86,2990.86
separate,allreduce,128mb,0.000000000000001,112,0,157.32,168.94,168.94
separate,alltoall,128mb,0.000000000000001,56,0,3690.93,5975.12,5975.12
separate,allreduce,256mb,0.000000000000001,112,0,314.43,337.68,337.68
separate,alltoall,256mb,0.000000000000001,56,0,7414.10,11967.56,11967.56
