separate,alltoall,16mb,0.000000001,56,26,425.34,653.60,653.60
separate,allreduce,64mb,0.000000001,112,23,78.78,84.77,84.77
separate,alltoall,64mb,0.000000001,56,84,1809.91,2849.99,2849.99
separate,allreduce,128mb,0.000000001,112,64,157.37,169.14,169.14
separate,alltoall,128mb,0.000000001,56,176,3716.24,6525.45,6525.45
separate,allreduce,256mb,0.000000001,112,121,314.54,338.07,338.07
separate,alltoall,256mb,0.000000001,56,316,7371.11,11637.88,11637.88
separate,allreduce,1mb,0.00000001,112,85,1.43,1.65,1.67
separate,alltoall,1mb,0.00000001,56,100,25.70,36.76,36.76
separate,allreduce,4mb,0.00000001,112,110,5.12,5.67,5.67
separate,alltoall,4mb,0.00000001,56,133,102.03,145.44,145.44
separate,allreduce,16mb,0.00000001,112,140,19.90,21.49,21.52
separate,alltoall,16mb,0.00000001,56,287,427.17,670.22,670.22
separate,allreduce,64mb,0.00000001,112,317,78.98,85.17,85.37
separate,alltoall,64mb,0.00000001,56,915,1829.32,3053.53,3053.53
separate,allreduce,128mb,0.00000001,112,504,157.68,169.74,169.94
separate,alltoall,128mb,0.00000001,56,1704,3670.05,5777.87,5777.87
separate,allreduce,256mb,0.00000001,112,1093,315.22,339.07,339.07
separate,alltoall,256mb,0.00000001,56,3366,7528.08,13325.54,13325.54
separate,allreduce,1mb,0.0000001,112,860,1.47,1.74,2.10
separate,alltoall,1mb,0.0000001,56,902,26.09,37.58,37.58
separate,allreduce,4mb,0.0000001,112,987,5.24,5.88,6.08
separate,alltoall,4mb,0.0000001,56,1278,104.12,149.28,149.28
separate,allreduce,16mb,0.0000001,112,1439,20.31,22.09,22.09
separate,alltoall,16mb,0.0000001,56,2873,438.00,717.57,717.57
separate,allreduce,64mb,0.0000001,112,3079,80.35,86.97,87.17
separate,alltoall,64mb,0.0000001,56,9128,1872.76,3247.96,3247.96
separate,allreduce,128mb,0.0000001,112,5558,160.70,173.34,173.35
separate,alltoall,128mb,0.0000001,56,17532,3799.39,6684.94,6684.94
separate,allreduce,256mb,0.0000001,112,10044,320.87,346.25,346.47
separate,alltoall,256mb,0.0000001,56,33544,7626.77,13302.37,13302.37
separate,allreduce,1mb,0.000001,112,4576,1.74,2.12,2.15
separate,alltoall,1mb,0.000001,56,5335,29.77,43.50,43.50
separate,allreduce,4mb,0.000001,112,6238,6.36,15.73,15.73
separate,alltoall,4mb,0.000001,56,9466,119.95,173.00,173.00
separate,allreduce,16mb,0.000001,112,11005,23.42,25.88,26.09
separate,alltoall,16mb,0.000001,56,26162,501.33,802.76,802.76
separate,allreduce,64mb,0.000001,112,29437,92.14,100.61,107.40
separate,alltoall,64mb,0.000001,56,92565,2132.21,3494.91,3494.91
separate,allreduce,128mb,0.000001,112,53160,183.46,198.19,198.40
separate,alltoall,128mb,0.000001,56,181345,4317.81,7102.66,7102.66
separate,allreduce,256mb,0.000001,112,99849,366.26,394.47,395.91
separate,alltoall,256mb,0.000001,56,357749,8693.06,14383.74,14383.74
separate,allreduce,1mb,0.00001,112,10709,2.49,2.92,2.93
separate,alltoall,1mb,0.00001,56,23628,48.86,84.07,84.07
separate,allreduce,4mb,0.00001,112,29701,10.08,58.24,58.88
separate,alltoall,4mb,0.00001,56,83327,200.75,341.70,341.70
separate,allreduce,16mb,0.00001,112,88059,34.90,84.76,85.04
separate,alltoall,16mb,0.00001,56,320909,808.27,1362.68,1362.68
separate,allreduce,64mb,0.00001,112,320569,132.29,141.92,142.90
separate,alltoall,64mb,0.00001,56,1267055,3237.95,5465.68,5465.68
separate,allreduce,128mb,0.00001,112,628928,264.18,282.44,283.01
separate,alltoall,128mb,0.00001,56,2527692,6474.64,10862.11,10862.11
separate,allreduce,256mb,0.00001,112,1240322,527.72,560.46,561.20
separate,alltoall,256mb,0.00001,56,5048217,12952.47,21801.79,21801.79
