sr,alltoall,256mb,0.00000000000001,56,0,0,7061.77,11525.02,11525.02
sr,allreduce,1mb,0.000000000000001,112,0,0,1.43,1.52,1.52
sr,alltoall,1mb,0.000000000000001,56,0,0,25.60,36.36,36.36
sr,allreduce,4mb,0.000000000000001,112,0,0,5.11,5.47,5.47
sr,alltoall,4mb,0.000000000000001,56,0,0,101.80,144.83,144.83
sr,allreduce,16mb,0.000000000000001,112,0,0,19.84,21.29,21.29
sr,alltoall,16mb,0.000000000000001,56,0,0,421.79,653.26,653.26
sr,allreduce,64mb,0.000000000000001,112,0,0,78.76,84.57,84.57
sr,alltoall,64mb,0.000000000000001,56,0,0,1754.77,2827.79,2827.79
sr,allreduce,128mb,0.000000000000001,112,0,0,157.32,168.94,168.94
sr,alltoall,128mb,0.000000000000001,56,0,0,3523.78,5726.64,5726.64
sr,allreduce,256mb,0.000000000000001,112,0,0,314.43,337.68,337.68
sr,alltoall,256mb,0.000000000000001,56,0,0,7061.77,11525.02,11525.02
